,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,2day_weighted,3day_weighted
527,2019-02-21,1.0,10744.099609,10808.849609,10721.5,10789.849609,10789.849609,279600.0,0.8250000000000001,0.7050000000000001
528,2019-02-20,0.0,10655.450195,10752.700195,10646.400391,10735.450195,10735.450195,289200.0,0.33,0.44999999999999996
529,2019-02-19,0.0,10636.700195,10722.849609,10585.650391,10604.349609,10604.349609,291500.0,0.0,0.2
530,2019-02-18,-0.2727272727272727,10738.650391,10759.900391,10628.400391,10640.950195,10640.950195,345400.0,-0.18,-0.12272727272727273
531,2019-02-15,0.0,10780.25,10785.75,10620.400391,10724.400391,10724.400391,521900.0,-0.09,-0.09545454545454544
532,2019-02-14,-0.75,10786.099609,10792.700195,10718.75,10746.049805,10746.049805,627000.0,-0.495,-0.3920454545454546
533,2019-02-12,-0.3333333333333333,10879.700195,10910.900391,10823.799805,10831.400391,10831.400391,292300.0,-0.4675,-0.4125
534,2019-02-11,-0.4,10930.900391,10930.900391,10857.099609,10888.799805,10888.799805,286000.0,-0.374,-0.4466666666666667
535,2019-02-08,-1.0,11023.5,11041.200195,10925.450195,10943.599609,10943.599609,352800.0,-0.792,-0.6566666666666666
536,2019-02-06,0.3333333333333333,10965.099609,11072.599609,10962.700195,11062.450195,11062.450195,298500.0,-0.11000000000000001,-0.28
537,2019-02-04,0.5,10876.75,10927.900391,10814.150391,10912.25,10912.25,318300.0,0.44,0.14166666666666666
538,2019-02-01,0.0,10851.349609,10983.450195,10813.450195,10893.650391,10893.650391,482300.0,0.165,0.24166666666666664
539,2019-01-31,-0.5,10690.549805,10838.049805,10678.549805,10830.950195,10830.950195,604800.0,-0.33,-0.125
540,2019-01-30,0.5,10702.25,10710.200195,10612.849609,10651.799805,10651.799805,410100.0,0.165,0.05000000000000002
541,2019-01-29,0.5,10653.700195,10690.349609,10583.650391,10652.200195,10652.200195,356900.0,0.495,0.30000000000000004
542,2019-01-28,-0.4,10792.450195,10804.450195,10630.950195,10661.549805,10661.549805,419700.0,-0.099,0.09499999999999997
543,2019-01-25,0.0,10859.75,10931.700195,10756.450195,10780.549805,10780.549805,463400.0,-0.132,-0.03999999999999998
544,2019-01-24,-0.16666666666666666,10844.049805,10866.599609,10798.650391,10849.799805,10849.799805,361100.0,-0.11,-0.15500000000000003
545,2019-01-23,0.14285714285714285,10931.049805,10944.799805,10811.950195,10831.5,10831.5,298900.0,0.03928571428571428,0.005952380952380952
546,2019-01-22,0.14285714285714285,10949.799805,10949.799805,10864.150391,10922.75,10922.75,300800.0,0.1414285714285714,0.08095238095238094
547,2019-01-21,0.3333333333333333,10919.349609,10987.450195,10885.75,10961.849609,10961.849609,288800.0,0.2671428571428571,0.22857142857142856
548,2019-01-18,0.5714285714285714,10914.849609,10928.200195,10852.200195,10906.950195,10906.950195,323800.0,0.4871428571428571,0.40238095238095234
549,2019-01-17,0.625,10920.849609,10930.650391,10844.650391,10905.200195,10905.200195,271700.0,0.6010714285714286,0.5479166666666666
550,2019-01-16,0.4,10899.650391,10928.150391,10876.900391,10890.299805,10890.299805,276500.0,0.47025000000000006,0.5130357142857144
551,2019-01-15,0.3333333333333333,10777.549805,10896.950195,10777.549805,10886.799805,10886.799805,310700.0,0.352,0.415
552,2019-01-14,-0.2,10807.0,10808.0,10692.349609,10737.599609,10737.599609,298800.0,-0.022000000000000006,0.10666666666666666
553,2019-01-11,0.0,10834.75,10850.150391,10739.400391,10794.950195,10794.950195,260800.0,-0.066,-0.003333333333333327
554,2019-01-10,0.3333333333333333,10859.349609,10859.349609,10801.799805,10821.599609,10821.599609,254400.0,0.22,0.10999999999999999
555,2019-01-09,0.2857142857142857,10862.400391,10870.400391,10749.400391,10855.150391,10855.150391,333000.0,0.29857142857142854,0.2452380952380952
556,2019-01-08,0.5,10786.25,10818.450195,10733.25,10802.150391,10802.150391,277700.0,0.42428571428571427,0.39166666666666666
557,2019-01-07,0.5,10804.849609,10835.950195,10750.150391,10771.799805,10771.799805,269400.0,0.495,0.4571428571428572
558,2019-01-04,0.5,10699.700195,10741.049805,10628.650391,10727.349609,10727.349609,296600.0,0.495,0.5
559,2019-01-03,-0.5,10796.799805,10814.049805,10661.25,10672.25,10672.25,286200.0,-0.165,0.04999999999999999
560,2019-01-02,-0.25,10868.849609,10895.349609,10735.049805,10792.5,10792.5,309700.0,-0.33,-0.18749999999999997
561,2019-01-01,0.0,,,,,,,-0.0825,-0.1875
562,2018-12-31,0.15384615384615385,10913.200195,10923.549805,10853.200195,10862.549805,10862.549805,180900.0,0.10153846153846155,0.019230769230769232
563,2018-12-28,0.42857142857142855,10820.950195,10893.599609,10817.150391,10859.900391,10859.900391,245500.0,0.33362637362637365,0.2467032967032967
564,2018-12-27,0.2857142857142857,10817.900391,10834.200195,10764.450195,10779.799805,10779.799805,456100.0,0.32999999999999996,0.30934065934065935
565,2018-12-26,0.14285714285714285,10635.450195,10747.5,10534.549805,10729.849609,10729.849609,263700.0,0.18857142857142856,0.24999999999999997
566,2018-12-24,0.3333333333333333,10780.900391,10782.299805,10649.25,10663.5,10663.5,223400.0,0.2671428571428571,0.2571428571428571
567,2018-12-21,-0.2,10944.25,10963.650391,10738.650391,10754.0,10754.0,377500.0,-0.022000000000000006,0.05523809523809521
568,2018-12-20,-0.6666666666666666,10885.200195,10962.549805,10880.049805,10951.700195,10951.700195,318900.0,-0.506,-0.30333333333333334
569,2018-12-19,0.4,10930.549805,10985.150391,10928.0,10967.299805,10967.299805,312100.0,0.04400000000000001,-0.0933333333333333
570,2018-12-18,0.16666666666666666,10850.900391,10915.400391,10819.099609,10908.700195,10908.700195,286100.0,0.242,0.08166666666666664
571,2018-12-17,0.375,10853.200195,10900.349609,10844.849609,10888.349609,10888.349609,296900.0,0.3025,0.3070833333333334
572,2018-12-14,0.42857142857142855,10784.5,10815.75,10752.099609,10805.450195,10805.450195,340100.0,0.40660714285714283,0.35744047619047614
573,2018-12-13,0.5,10810.75,10838.599609,10749.5,10791.549805,10791.549805,376200.0,0.4714285714285714,0.45
574,2018-12-12,0.5,10591.0,10752.200195,10560.799805,10737.599609,10737.599609,360500.0,0.495,0.48571428571428577
575,2018-12-11,0.0,10350.049805,10567.150391,10333.849609,10549.150391,10549.150391,425500.0,0.165,0.275
576,2018-12-10,-0.3,10508.700195,10558.849609,10474.950195,10488.450195,10488.450195,381300.0,-0.198,-0.035
577,2018-12-07,0.5714285714285714,10644.799805,10704.549805,10599.349609,10693.700195,10693.700195,325800.0,0.27814285714285714,0.15214285714285714
578,2018-12-06,-0.2857142857142857,10718.150391,10722.650391,10588.25,10601.150391,10601.150391,318500.0,0.0,0.011428571428571427
579,2018-12-05,0.0,10820.450195,10821.049805,10747.950195,10782.900391,10782.900391,312300.0,-0.09428571428571428,0.01428571428571429
580,2018-12-04,0.25,10877.099609,10890.950195,10833.349609,10869.5,10869.5,322100.0,0.165,0.05535714285714286
581,2018-12-03,0.0,10930.700195,10941.200195,10845.349609,10883.75,10883.75,409700.0,0.0825,0.0875
582,2018-11-30,0.6,10892.099609,10922.450195,10835.099609,10876.75,10876.75,453900.0,0.396,0.32
583,2018-11-29,0.7142857142857143,10808.700195,10883.049805,10782.349609,10858.700195,10858.700195,691300.0,0.6694285714285715,0.5314285714285715
584,2018-11-28,0.25,10708.75,10757.799805,10699.849609,10728.849609,10728.849609,424500.0,0.40071428571428575,0.4825
585,2018-11-27,0.5555555555555556,10621.450195,10695.150391,10596.349609,10685.599609,10685.599609,0.0,0.4491666666666667,0.4803571428571429
586,2018-11-26,-0.16666666666666666,10568.299805,10637.799805,10489.75,10628.599609,10628.599609,0.0,0.07333333333333335,0.16944444444444445
587,2018-11-22,0.2727272727272727,10612.650391,10646.25,10512.0,10526.75,10526.75,239500.0,0.125,0.1755050505050505
588,2018-11-21,0.16666666666666666,10670.950195,10671.299805,10562.349609,10600.049805,10600.049805,300900.0,0.2,0.13712121212121212
589,2018-11-20,-0.3636363636363637,10740.099609,10740.849609,10640.849609,10656.200195,10656.200195,295200.0,-0.18500000000000005,-0.0507575757575758
590,2018-11-19,0.0,10731.25,10774.700195,10688.799805,10763.400391,10763.400391,272100.0,-0.12000000000000002,-0.09393939393939396
591,2018-11-16,0.42857142857142855,10644.0,10695.150391,10631.150391,10682.200195,10682.200195,342800.0,0.28285714285714286,0.1201298701298701
592,2018-11-15,0.09090909090909093,10580.599609,10646.5,10557.5,10616.700195,10616.700195,0.0,0.20142857142857146,0.19090909090909092
593,2018-11-14,-0.17857142857142858,10634.900391,10651.599609,10532.700195,10576.299805,10576.299805,384500.0,-0.08785714285714286,0.037175324675324674
594,2018-11-13,0.05555555555555555,10451.900391,10596.25,10440.549805,10582.5,10582.5,254600.0,-0.022261904761904767,-0.01931818181818182
595,2018-11-12,0.3636363636363637,10607.799805,10645.5,10464.049805,10482.200195,10482.200195,259700.0,0.25833333333333336,0.14736652236652237
596,2018-11-09,0.7142857142857143,10614.700195,10619.549805,10544.849609,10585.200195,10585.200195,296600.0,0.5914285714285715,0.45981240981240984
597,2018-11-07,0.5,10614.450195,10616.450195,10582.299805,10598.400391,10598.400391,31200.0,0.5657142857142857,0.5477272727272727
598,2018-11-06,0.3333333333333333,10552.0,10600.25,10491.450195,10530.0,10530.0,0.0,0.385,0.46785714285714286
599,2018-11-05,0.42857142857142855,10558.75,10558.799805,10477.0,10524.0,10524.0,301900.0,0.39285714285714285,0.4095238095238095
600,2018-11-02,0.5,10462.299805,10606.950195,10457.700195,10553.0,10553.0,421200.0,0.4714285714285714,0.44166666666666665
601,2018-11-01,0.0,10441.700195,10441.900391,10341.900391,10380.450195,10380.450195,348500.0,0.165,0.2607142857142857
602,2018-10-31,0.25,10209.549805,10396.0,10105.099609,10386.599609,10386.599609,375000.0,0.165,0.21250000000000002
603,2018-10-30,0.05263157894736842,10239.400391,10285.099609,10175.349609,10198.400391,10198.400391,289800.0,0.11723684210526317,0.11118421052631579
604,2018-10-29,0.26666666666666666,10078.099609,10275.299805,10020.349609,10250.849609,10250.849609,364400.0,0.1933684210526316,0.18842105263157893
605,2018-10-26,0.14285714285714285,10122.349609,10128.849609,10004.549805,10030.0,10030.0,364300.0,0.18228571428571427,0.1681453634085213
606,2018-10-25,0.2272727272727273,10135.049805,10166.599609,10079.299805,10124.900391,10124.900391,0.0,0.19714285714285718,0.20560606060606063
607,2018-10-24,0.0,10278.150391,10290.650391,10126.700195,10224.75,10224.75,351400.0,0.07500000000000001,0.10811688311688311
608,2018-10-23,0.25,10152.599609,10222.099609,10102.349609,10146.799805,10146.799805,302600.0,0.165,0.15795454545454546
609,2018-10-22,-0.5,10405.849609,10408.549805,10224.0,10245.25,10245.25,297300.0,-0.2475,-0.1375
610,2018-10-19,0.0,10339.700195,10380.099609,10249.599609,10303.549805,10303.549805,357500.0,-0.165,-0.12499999999999999
611,2018-10-17,-0.25,10688.700195,10710.150391,10436.450195,10453.049805,10453.049805,284800.0,-0.165,-0.21250000000000002
612,2018-10-16,0.625,10550.150391,10604.900391,10525.299805,10584.75,10584.75,265200.0,0.33,0.19375
613,2018-10-15,0.2857142857142857,10524.200195,10526.299805,10410.150391,10512.5,10512.5,259500.0,0.39482142857142855,0.29732142857142857
614,2018-10-12,0.4,10331.549805,10492.450195,10322.150391,10472.5,10472.5,343500.0,0.3582857142857143,0.405
615,2018-10-11,-0.25,10169.799805,10335.950195,10138.599609,10234.650391,10234.650391,483500.0,-0.033,0.08464285714285713
616,2018-10-10,0.0,10331.849609,10482.349609,10318.25,10460.099609,10460.099609,0.0,-0.0825,-0.007499999999999979
617,2018-10-09,0.3333333333333333,10390.299805,10397.599609,10279.349609,10301.049805,10301.049805,430500.0,0.22,0.09999999999999999
618,2018-10-08,0.4444444444444444,10310.150391,10398.349609,10198.400391,10348.049805,10348.049805,456200.0,0.4033333333333333,0.31666666666666665
619,2018-10-05,-0.14285714285714285,10514.099609,10540.650391,10261.900391,10316.450195,10316.450195,606400.0,0.05238095238095239,0.15793650793650793
620,2018-10-04,-0.4444444444444444,10754.700195,10754.700195,10547.25,10599.25,10599.25,425100.0,-0.3404761904761905,-0.1611111111111111
621,2018-10-03,0.5,10982.700195,10989.049805,10843.75,10858.25,10858.25,386800.0,0.18333333333333335,0.04087301587301591
622,2018-10-01,0.0,10930.900391,11035.650391,10821.549805,11008.299805,11008.299805,387000.0,0.165,0.0861111111111111
623,2018-09-28,-0.5,11008.099609,11034.099609,10850.299805,10930.450195,10930.450195,478100.0,-0.33,-0.125
624,2018-09-27,0.2,11079.799805,11089.450195,10953.349609,10977.549805,10977.549805,405700.0,-0.033,-0.08499999999999998
625,2018-09-26,0.0,11145.549805,11145.549805,10993.049805,11053.799805,11053.799805,340500.0,0.066,-0.030000000000000013
626,2018-09-25,0.14285714285714285,10969.950195,11080.599609,10882.849609,11067.450195,11067.450195,405000.0,0.09428571428571428,0.10428571428571429
627,2018-09-24,-0.25,11164.400391,11170.150391,10943.599609,10967.400391,10967.400391,0.0,-0.11785714285714287,-0.0625
628,2018-09-21,0.25,11271.299805,11346.799805,10866.450195,11143.099609,11143.099609,719000.0,0.0825,0.053571428571428575
629,2018-09-19,0.3333333333333333,11326.650391,11332.049805,11210.900391,11234.349609,11234.349609,250600.0,0.3025,0.1875
630,2018-09-18,-0.14285714285714285,11381.549805,11411.450195,11268.950195,11278.900391,11278.900391,240900.0,0.015714285714285722,0.10238095238095238
631,2018-09-17,0.25,11464.950195,11464.950195,11366.900391,11377.75,11377.75,201400.0,0.11785714285714287,0.12916666666666665
632,2018-09-14,0.3333333333333333,11443.5,11523.25,11430.549805,11515.200195,11515.200195,276600.0,0.3025,0.2089285714285714
633,2018-09-12,0.2,11340.099609,11380.75,11250.200195,11369.900391,11369.900391,268200.0,0.242,0.25666666666666665
634,2018-09-11,0.5,11476.849609,11479.400391,11274.0,11287.5,11287.5,0.0,0.396,0.36166666666666664
635,2018-09-10,0.0,11570.25,11573.0,11427.299805,11438.099609,11438.099609,286700.0,0.165,0.215
636,2018-09-07,0.16666666666666666,11558.25,11603.0,11484.400391,11589.099609,11589.099609,295900.0,0.11,0.175
637,2018-09-06,0.2857142857142857,11514.150391,11562.25,11436.049805,11536.900391,11536.900391,247900.0,0.24357142857142855,0.18690476190476188
638,2018-09-05,0.0,11514.849609,11542.650391,11393.849609,11476.950195,11476.950195,246100.0,0.09428571428571428,0.13333333333333333
639,2018-09-04,-0.5,11598.75,11602.549805,11496.849609,11520.299805,11520.299805,254800.0,-0.33,-0.16785714285714287
640,2018-09-03,-0.25,11751.799805,11751.799805,11567.400391,11582.349609,11582.349609,234400.0,-0.33,-0.2875
641,2018-08-31,0.0,11675.849609,11727.650391,11640.099609,11680.5,11680.5,346500.0,-0.0825,-0.1875
642,2018-08-30,0.5,11694.75,11698.799805,11639.700195,11676.799805,11676.799805,313800.0,0.33,0.175
643,2018-08-29,0.4,11744.950195,11753.200195,11678.849609,11691.900391,11691.900391,251600.0,0.42900000000000005,0.355
644,2018-08-28,0.5,11731.950195,11760.200195,11710.5,11738.5,11738.5,241900.0,0.462,0.46499999999999997
645,2018-08-27,0.5,11605.849609,11700.950195,11595.599609,11691.950195,11691.950195,199500.0,0.495,0.48000000000000004
646,2018-08-24,-0.2,11566.599609,11604.599609,11532.0,11557.099609,11557.099609,218800.0,0.033,0.185
647,2018-08-23,-0.16666666666666666,11620.700195,11620.700195,11546.700195,11582.75,11582.75,248500.0,-0.176,-0.044999999999999984
648,2018-08-21,0.25,11576.200195,11581.75,11539.599609,11570.900391,11570.900391,224200.0,0.11000000000000001,0.014166666666666668
649,2018-08-20,0.2222222222222222,11502.099609,11565.299805,11499.650391,11551.75,11551.75,232600.0,0.22916666666666669,0.15416666666666667
650,2018-08-17,0.4,11437.150391,11486.450195,11431.799805,11470.75,11470.75,234700.0,0.3373333333333334,0.30777777777777776
651,2018-08-16,0.0,11397.150391,11449.849609,11366.25,11385.049805,11385.049805,290600.0,0.132,0.18444444444444444
652,2018-08-14,0.2857142857142857,11381.700195,11452.450195,11370.799805,11435.099609,11435.099609,232600.0,0.18857142857142856,0.20857142857142857
653,2018-08-13,0.4444444444444444,11369.599609,11406.299805,11340.299805,11355.75,11355.75,246900.0,0.38761904761904764,0.3
654,2018-08-10,0.0,11474.950195,11478.75,11419.650391,11429.5,11429.5,0.0,0.14666666666666667,0.21269841269841266
655,2018-08-09,0.5,11493.25,11495.200195,11454.099609,11470.700195,11470.700195,302200.0,0.33,0.3138888888888889
656,2018-08-08,0.3333333333333333,11412.5,11459.950195,11379.299805,11450.0,11450.0,210500.0,0.385,0.32499999999999996
657,2018-08-07,0.3333333333333333,11423.150391,11428.950195,11359.700195,11389.450195,11389.450195,226400.0,0.33,0.3666666666666667
658,2018-08-06,0.0,11401.5,11427.650391,11370.599609,11387.099609,11387.099609,203700.0,0.11,0.18333333333333332
659,2018-08-03,-0.5,11297.799805,11368.0,11294.549805,11360.799805,11360.799805,218300.0,-0.33,-0.15833333333333333
660,2018-08-02,-0.25,11328.900391,11328.900391,11234.950195,11244.700195,11244.700195,210000.0,-0.33,-0.2875
661,2018-08-01,0.4,11359.799805,11390.549805,11313.549805,11346.200195,11346.200195,269700.0,0.1815,-0.007499999999999979
662,2018-07-31,0.0,11311.049805,11366.0,11267.75,11356.5,11356.5,256500.0,0.132,0.08999999999999998
663,2018-07-30,0.1,11296.650391,11328.099609,11261.450195,11319.549805,11319.549805,278800.0,0.066,0.12500000000000003
664,2018-07-27,0.6666666666666666,11232.75,11283.400391,11210.25,11278.349609,11278.349609,314600.0,0.473,0.33499999999999996
665,2018-07-26,0.5,11132.950195,11185.849609,11125.700195,11167.299805,11167.299805,365400.0,0.55,0.47833333333333333
666,2018-07-25,0.16666666666666666,11148.400391,11157.150391,11113.25,11132.0,11132.0,205900.0,0.275,0.3833333333333333
667,2018-07-24,0.125,11109.0,11143.400391,11092.5,11134.299805,11134.299805,205800.0,0.1375,0.21458333333333335
668,2018-07-23,0.2,11019.849609,11093.400391,11010.950195,11084.75,11084.75,229100.0,0.17325000000000002,0.16708333333333333
669,2018-07-20,0.0,10963.5,11030.25,10946.200195,11010.200195,11010.200195,187300.0,0.066,0.095
670,2018-07-19,0.3333333333333333,10999.5,11006.5,10935.450195,10957.099609,10957.099609,215400.0,0.22,0.19
671,2018-07-18,0.25,11060.200195,11076.200195,10956.299805,10980.450195,10980.450195,225500.0,0.275,0.22916666666666666
672,2018-07-17,0.3333333333333333,10939.650391,11018.5,10925.599609,11008.049805,11008.049805,210600.0,0.3025,0.30416666666666664
673,2018-07-16,0.2222222222222222,11018.950195,11019.5,10926.25,10936.849609,10936.849609,210500.0,0.25666666666666665,0.26666666666666666
674,2018-07-13,0.0,11056.900391,11071.349609,10999.75,11018.900391,11018.900391,0.0,0.07333333333333333,0.14444444444444443
675,2018-07-12,0.16666666666666666,11006.950195,11078.299805,10999.650391,11023.200195,11023.200195,248300.0,0.11,0.11944444444444444
676,2018-07-11,0.3333333333333333,10956.400391,10976.650391,10923.0,10948.299805,10948.299805,222300.0,0.275,0.20833333333333331
677,2018-07-10,1.0,10902.75,10956.900391,10876.650391,10947.25,10947.25,197000.0,0.77,0.6
678,2018-07-09,0.4545454545454545,10838.299805,10860.349609,10807.150391,10852.900391,10852.900391,183600.0,0.63,0.6212121212121211
679,2018-07-06,0.0,10744.150391,10816.349609,10735.049805,10772.650391,10772.650391,0.0,0.15,0.35909090909090907
680,2018-07-05,0.0,10786.049805,10786.049805,10726.25,10749.75,10749.75,220500.0,0.0,0.0909090909090909
681,2018-07-04,0.6,10715.0,10777.150391,10677.75,10769.900391,10769.900391,173900.0,0.396,0.27
682,2018-07-03,0.0,10668.599609,10713.299805,10630.25,10699.900391,10699.900391,202100.0,0.198,0.21
683,2018-07-02,0.125,10732.349609,10736.150391,10604.650391,10657.299805,10657.299805,295400.0,0.0825,0.17625
684,2018-06-29,0.0,10612.849609,10723.049805,10612.349609,10714.299805,10714.299805,242800.0,0.04125,0.04375
685,2018-06-28,0.0,10660.799805,10674.200195,10557.700195,10589.099609,10589.099609,352300.0,0.0,0.025
686,2018-06-27,0.0,10785.5,10785.5,10652.400391,10671.400391,10671.400391,246000.0,0.0,0.0
687,2018-06-26,-0.3333333333333333,10742.700195,10805.25,10732.549805,10769.150391,10769.150391,220000.0,-0.22,-0.15
688,2018-06-25,0.6666666666666666,10822.900391,10831.049805,10753.049805,10762.450195,10762.450195,229600.0,0.33,0.18333333333333335
689,2018-06-22,0.625,10742.700195,10837.0,10710.450195,10821.849609,10821.849609,229800.0,0.6325000000000001,0.44791666666666663
690,2018-06-21,0.0,10808.450195,10809.599609,10725.900391,10741.099609,10741.099609,223600.0,0.20625000000000002,0.3520833333333333
691,2018-06-20,-0.14285714285714285,10734.650391,10781.799805,10724.049805,10772.049805,10772.049805,193500.0,-0.09428571428571428,0.06071428571428572
692,2018-06-19,0.0,10789.450195,10789.450195,10701.200195,10710.450195,10710.450195,224500.0,-0.04714285714285714,-0.049999999999999996
693,2018-06-18,0.375,10830.200195,10830.200195,10787.349609,10799.849609,10799.849609,196600.0,0.2475,0.14017857142857143
694,2018-06-15,0.5,10808.650391,10834.0,10755.400391,10817.700195,10817.700195,305400.0,0.45375,0.35624999999999996
695,2018-06-14,0.0,10832.900391,10833.700195,10773.549805,10808.049805,10808.049805,184300.0,0.165,0.25
696,2018-06-13,0.0,10887.5,10893.25,10842.650391,10856.700195,10856.700195,213400.0,0.0,0.1
697,2018-06-12,0.3333333333333333,10816.150391,10856.549805,10789.400391,10842.849609,10842.849609,198300.0,0.22,0.15
698,2018-06-11,0.0,10781.849609,10850.549805,10777.049805,10786.950195,10786.950195,211400.0,0.11,0.11666666666666665
699,2018-06-08,0.0,10736.400391,10779.450195,10709.049805,10767.650391,10767.650391,209400.0,0.0,0.06666666666666667
700,2018-06-07,1.0,10722.599609,10818.0,10722.599609,10768.349609,10768.349609,220900.0,0.66,0.45
701,2018-06-06,-1.0,10603.450195,10698.349609,10587.5,10684.650391,10684.650391,189900.0,-0.33,-0.10000000000000003
702,2018-06-05,0.16666666666666666,10630.700195,10633.150391,10550.900391,10593.150391,10593.150391,167700.0,-0.22000000000000003,-0.07499999999999996
703,2018-06-04,0.0,10765.950195,10770.299805,10618.349609,10628.5,10628.5,203800.0,0.055,-0.1416666666666667
704,2018-06-01,0.0,10738.450195,10764.75,10681.5,10696.200195,10696.200195,220600.0,0.0,0.03333333333333333
705,2018-05-31,0.5,10670.099609,10763.799805,10620.400391,10736.150391,10736.150391,610300.0,0.33,0.225
706,2018-05-30,0.0,10579.0,10648.700195,10558.450195,10614.349609,10614.349609,238700.0,0.165,0.175
707,2018-05-29,0.25,10689.400391,10717.25,10616.099609,10633.299805,10633.299805,225800.0,0.165,0.21250000000000002
708,2018-05-28,0.3333333333333333,10648.349609,10709.799805,10640.549805,10688.650391,10688.650391,232600.0,0.3025,0.2375
709,2018-05-25,0.7142857142857143,10533.049805,10628.049805,10524.0,10605.150391,10605.150391,260800.0,0.5814285714285715,0.4880952380952381
710,2018-05-24,0.08333333333333333,10464.849609,10535.150391,10419.799805,10513.849609,10513.849609,297600.0,0.29071428571428576,0.35416666666666663
711,2018-05-23,-0.3333333333333333,10521.099609,10533.549805,10417.799805,10430.349609,10430.349609,290900.0,-0.1925,0.022023809523809543
712,2018-05-22,0.25,10518.450195,10558.599609,10490.549805,10536.700195,10536.700195,241700.0,0.05500000000000001,0.012500000000000015
713,2018-05-21,0.2,10616.700195,10621.700195,10505.799805,10516.700195,10516.700195,0.0,0.21450000000000002,0.11083333333333333
714,2018-05-18,-0.1111111111111111,10671.849609,10674.950195,10589.099609,10596.400391,10596.400391,223000.0,-0.007333333333333331,0.07
715,2018-05-17,0.0,10775.599609,10777.25,10664.5,10682.700195,10682.700195,214100.0,-0.03666666666666667,0.0011111111111111252
716,2018-05-16,0.4,10751.950195,10790.450195,10699.700195,10741.099609,10741.099609,231100.0,0.264,0.1577777777777778
717,2018-05-15,0.0,10812.599609,10929.200195,10781.400391,10801.849609,10801.849609,254300.0,0.132,0.13999999999999999
718,2018-05-14,0.14285714285714285,10815.150391,10834.849609,10774.75,10806.599609,10806.599609,171400.0,0.09428571428571428,0.1442857142857143
719,2018-05-11,-0.25,10741.950195,10812.049805,10724.450195,10806.5,10806.5,203100.0,-0.11785714285714287,-0.0625
720,2018-05-10,0.14285714285714285,10779.650391,10785.549805,10705.0,10716.549805,10716.549805,192100.0,0.011785714285714274,0.0053571428571428555
721,2018-05-09,0.2,10693.349609,10766.25,10689.849609,10741.700195,10741.700195,215400.0,0.17914285714285716,0.09000000000000001
722,2018-05-08,0.6666666666666666,10757.900391,10758.549805,10689.400391,10717.799805,10717.799805,269800.0,0.506,0.3985714285714286
723,2018-05-07,0.5714285714285714,10653.150391,10725.650391,10635.650391,10715.5,10715.5,168400.0,0.5971428571428571,0.5304761904761904
724,2018-05-04,0.0,10700.450195,10700.450195,10601.599609,10618.25,10618.25,186500.0,0.18857142857142856,0.3333333333333333
725,2018-05-03,-0.3,10720.150391,10720.599609,10647.450195,10679.650391,10679.650391,185200.0,-0.198,-0.020714285714285727
726,2018-05-02,-0.07692307692307693,10783.849609,10784.650391,10689.799805,10718.049805,10718.049805,229700.0,-0.14976923076923077,-0.1396153846153846
727,2018-04-30,0.75,10705.75,10759.0,10704.599609,10739.349609,10739.349609,173800.0,0.4696153846153846,0.2505769230769231
728,2018-04-27,0.16666666666666666,10651.650391,10719.799805,10647.549805,10692.299805,10692.299805,0.0,0.3575,0.3221153846153846
729,2018-04-26,0.3333333333333333,10586.5,10628.400391,10559.650391,10617.799805,10617.799805,335100.0,0.275,0.35833333333333334
730,2018-04-25,0.3636363636363637,10612.400391,10612.599609,10536.450195,10570.549805,10570.549805,189200.0,0.35000000000000003,0.31363636363636366
731,2018-04-24,0.5555555555555556,10578.099609,10636.799805,10569.0,10614.349609,10614.349609,219200.0,0.4866666666666667,0.44393939393939397
732,2018-04-23,0.5,10592.799805,10638.349609,10514.950195,10584.700195,10584.700195,194200.0,0.5133333333333334,0.4921717171717172
733,2018-04-20,0.8571428571428571,10560.349609,10582.349609,10527.450195,10564.049805,10564.049805,244600.0,0.7307142857142858,0.6718253968253969
734,2018-04-19,0.7777777777777778,10563.650391,10572.200195,10546.200195,10565.299805,10565.299805,262600.0,0.7961904761904763,0.75
735,2018-04-18,0.375,10578.900391,10594.200195,10509.700195,10526.200195,10526.200195,205400.0,0.5041666666666667,0.6124007936507936
736,2018-04-17,0.4166666666666667,10557.299805,10560.450195,10495.650391,10548.700195,10548.700195,206100.0,0.39875000000000005,0.47430555555555554
737,2018-04-16,0.3333333333333333,10398.299805,10540.150391,10396.349609,10528.349609,10528.349609,195000.0,0.35750000000000004,0.37083333333333335
738,2018-04-13,0.5,10495.299805,10519.900391,10451.450195,10480.599609,10480.599609,213100.0,0.44,0.42500000000000004
739,2018-04-12,0.8571428571428571,10410.650391,10469.900391,10395.25,10458.650391,10458.650391,238600.0,0.7307142857142858,0.6273809523809524
740,2018-04-11,0.4444444444444444,10428.150391,10428.150391,10355.599609,10417.150391,10417.150391,250400.0,0.5761904761904761,0.6
741,2018-04-10,0.09090909090909093,10412.900391,10424.849609,10381.5,10402.25,10402.25,251700.0,0.20666666666666667,0.3678932178932179
742,2018-04-09,0.7272727272727273,10333.700195,10397.700195,10328.5,10379.349609,10379.349609,221600.0,0.51,0.447979797979798
743,2018-04-06,0.4444444444444444,10322.75,10350.450195,10290.849609,10331.599609,10331.599609,200200.0,0.5333333333333333,0.47272727272727266
744,2018-04-05,0.625,10228.450195,10331.799805,10227.450195,10325.150391,10325.150391,236800.0,0.5591666666666667,0.5822601010101011
